,udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,min_processo,type_H,type_L,type_M
2507,5148,L52327,304.4,313.6,1569,38.4,11,59.0,0,1,0
2508,5903,L53082,300.9,310.6,1598,35.4,186,60.0,0,1,0
2509,756,H30169,296.8,308.1,1492,43.7,222,62.0,1,0,0
2510,8447,L55626,298.5,309.9,1482,42.1,15,63.0,0,1,0
2511,7068,M21927,300.8,310.7,1386,42.1,170,26.0,0,0,1
2512,3384,H32797,301.4,310.6,1674,33.6,49,68.5,1,0,0
2513,4195,L51374,302.4,311.0,1423,46.2,186,69.5,0,1,0
2514,6448,L53627,300.6,310.1,1337,45.8,62,70.5,0,1,0
2515,2990,L50169,300.6,309.8,1502,42.4,133,71.5,0,1,0
2516,9745,L56924,298.8,310.1,1574,36.2,181,29.0,0,1,0
2517,2664,L49843,299.9,309.3,1620,31.1,196,76.0,0,1,0
2518,3023,L50202,300.5,309.6,1760,30.6,213,77.0,0,1,0
2519,7620,L54799,300.6,311.5,1459,47.0,63,52.666666666666664,0,1,0
2520,1431,L48610,298.9,310.0,1378,49.3,18,53.666666666666664,0,1,0
2521,485,L47664,297.4,309.0,1568,33.7,175,82.0,0,1,0
2522,7465,L54644,300.1,311.3,1535,42.3,92,83.0,0,1,0
2523,7024,M21883,300.7,310.6,1572,38.5,50,56.0,0,0,1
2524,7879,L55058,300.7,312.3,1418,49.0,69,57.0,0,1,0
2525,6395,M21254,300.2,309.7,1408,44.0,144,59.333333333333336,0,0,1
2526,993,L48172,296.1,307.1,1651,35.7,167,90.5,0,1,0
2527,8508,L55687,298.4,309.7,1518,39.8,165,91.5,0,1,0
2528,4006,M18865,302.0,311.1,1406,48.8,159,92.5,0,0,1
2529,2578,L49757,299.5,309.4,1563,41.5,183,95.0,0,1,0
2530,6250,L53429,300.7,310.1,1542,35.5,191,97.5,0,1,0
2531,3915,L51094,302.5,311.5,1493,35.1,131,65.66666666666667,0,1,0
2532,7608,M22467,300.5,311.3,1468,41.1,34,66.66666666666667,0,0,1
2533,4783,L51962,303.8,312.5,1368,52.6,123,40.6,0,1,0
2534,8812,L55991,297.2,308.5,1574,35.8,95,104.0,0,1,0
2535,9615,M24474,299.1,310.3,1441,43.9,94,70.0,0,0,1
2536,546,L47725,297.6,309.4,1958,22.1,108,1.5,0,1,0
2537,6862,H36275,301.1,311.3,2207,16.6,43,3.5,1,0,0
2538,4999,M19858,303.6,312.8,1825,25.2,29,2.2,0,0,1
2539,5966,H35379,300.5,310.9,1447,46.5,137,8.0,1,0,0
2540,7377,L54556,299.5,310.0,1481,43.1,90,9.0,0,1,0
2541,7874,L55053,300.7,312.4,1470,38.6,56,12.0,0,1,0
2542,1013,M15872,296.1,307.1,1433,38.5,14,13.0,0,0,1
2543,6476,L53655,300.5,309.7,1560,30.2,139,14.0,0,1,0
2544,5376,L52555,302.9,312.3,1530,34.9,185,15.0,0,1,0
2545,4115,L51294,302.0,310.6,1358,53.1,194,13.0,0,1,0
2546,8378,L55557,298.8,309.7,1336,50.3,44,22.5,0,1,0
2547,1728,M16587,298.3,307.7,1602,33.4,106,23.5,0,0,1
2548,1555,M16414,298.4,308.7,1584,31.7,117,17.0,0,0,1
2549,7115,H36528,300.9,310.4,1457,43.8,69,31.0,1,0,0
2550,9741,M24600,298.9,310.1,1655,31.5,172,21.333333333333332,0,0,1
2551,655,L47834,297.8,309.2,1683,30.9,163,22.333333333333332,0,1,0
2552,3410,M18269,301.2,310.4,1697,30.0,120,23.333333333333332,0,0,1
2553,8755,L55934,297.4,308.6,1635,30.5,159,38.0,0,1,0
2554,374,L47553,297.4,308.3,1412,42.0,111,26.0,0,1,0
2555,7928,L55107,300.7,311.9,1476,42.0,196,27.0,0,1,0
2556,2786,L49965,300.2,309.5,1495,32.6,49,42.0,0,1,0
2557,4881,M19740,303.8,312.6,1527,41.9,159,43.0,0,0,1
2558,5890,M20749,301.4,311.0,1234,55.8,152,29.333333333333332,0,0,1
2559,94,L47273,299.1,309.0,1450,43.0,40,45.5,0,1,0
2560,7128,L54307,300.6,310.0,1438,53.8,103,31.666666666666668,0,1,0
2561,2179,L49358,299.6,309.2,1602,37.3,31,51.0,0,1,0
2562,2387,L49566,299.1,308.4,1543,37.9,130,52.0,0,1,0
2563,5257,L52436,303.5,313.0,1393,51.6,80,35.333333333333336,0,1,0
2564,2641,M17500,299.9,309.5,1372,56.2,133,36.333333333333336,0,0,1
2565,5941,M20800,300.6,310.6,1427,52.8,75,56.0,0,0,1
2566,1114,M15973,296.6,307.4,1790,25.8,72,23.8,0,0,1
2567,1521,L48700,298.3,309.1,1472,40.1,31,42.333333333333336,0,1,0
2568,3598,M18457,301.7,310.5,1724,33.0,171,26.0,0,0,1
2569,4887,L52066,303.8,312.5,1372,45.7,180,67.5,0,1,0
2570,324,L47503,297.8,308.5,1561,46.3,194,45.666666666666664,0,1,0
2571,6170,L53349,300.7,310.5,1448,38.2,218,46.666666666666664,0,1,0
2572,7338,L54517,299.9,310.5,1539,32.8,213,47.666666666666664,0,1,0
2573,9861,H39274,298.7,309.6,1755,26.9,73,49.666666666666664,1,0,0
2574,3297,M18156,301.2,310.3,1379,43.2,56,76.0,0,0,1
2575,7527,L54706,300.1,311.4,1660,31.4,38,77.0,0,1,0
2576,9234,L56413,298.3,309.1,1403,45.1,138,78.0,0,1,0
2577,9438,M24297,298.1,308.7,1527,43.0,56,52.666666666666664,0,0,1
2578,7492,L54671,300.4,311.8,1320,57.9,168,81.5,0,1,0
2579,6810,L53989,300.9,310.8,1490,38.1,125,82.5,0,1,0
2580,1740,H31153,298.5,307.9,1260,54.2,141,83.5,1,0,0
2581,7294,L54473,300.1,310.5,1627,29.2,95,84.5,0,1,0
2582,9217,H38630,297.7,308.8,1469,43.7,96,89.0,1,0,0
2583,8742,L55921,297.4,308.8,1538,41.2,126,90.0,0,1,0
2584,9206,L56385,297.8,308.8,1579,32.9,70,60.666666666666664,0,1,0
2585,4026,H33439,302.1,311.0,1729,26.1,210,37.0,1,0,0
2586,5237,L52416,303.8,313.1,1394,45.4,36,95.0,0,1,0
2587,1299,M16158,298.7,309.8,1343,53.6,134,96.0,0,0,1
2588,1604,M16463,297.8,307.8,1622,32.1,18,97.0,0,0,1
2589,6382,L53561,300.2,309.7,1771,27.1,104,39.2,0,1,0
2590,4689,L51868,303.5,311.6,1577,38.1,112,67.0,0,1,0
2591,2200,M17059,299.8,309.1,1268,58.0,90,40.8,0,0,1
2592,5326,L52505,303.5,312.7,1694,27.3,40,104.5,0,1,0
2593,602,L47781,297.9,309.7,2194,16.8,27,105.5,0,1,0
2594,4655,M19514,303.1,311.0,1510,47.6,16,71.66666666666667,0,0,1
2595,1179,L48358,297.3,308.5,1398,60.4,12,43.6,0,1,0
2596,8693,L55872,297.1,308.4,1583,31.9,2,111.5,0,1,0
2597,6338,M21197,300.4,309.8,1435,43.6,203,4.0,0,0,1
2598,9704,L56883,298.9,310.0,1422,43.6,78,4.0,0,1,0
2599,7319,H36732,299.9,310.3,1535,43.9,154,7.5,1,0,0
2600,5887,L53066,301.4,311.1,1494,41.9,142,9.5,0,1,0
2601,8546,L55725,298.4,309.3,1806,27.6,64,10.5,0,1,0
2602,5006,M19865,303.7,312.9,1444,52.7,46,11.5,0,0,1
2603,8192,M23051,299.6,310.9,1630,29.8,206,5.0,0,0,1
2604,8716,L55895,297.1,308.6,1442,37.1,59,15.0,0,1,0
2605,9484,H38897,298.9,309.6,1546,35.3,190,17.5,1,0,0
2606,7747,M22606,300.4,311.7,1508,45.4,164,18.5,0,0,1
2607,7022,H36435,300.7,310.6,1631,32.6,43,13.666666666666666,1,0,0
2608,2204,L49383,299.8,309.0,1614,30.8,100,24.5,0,1,0
2609,6102,L53281,300.7,310.6,1616,29.6,47,25.5,0,1,0
2610,8837,L56016,297.4,308.9,1708,28.8,174,27.5,0,1,0
2611,5232,L52411,303.8,313.1,1458,42.2,25,28.5,0,1,0
2612,605,L47784,297.9,309.9,1542,33.8,33,29.5,0,1,0
2613,1984,M16843,298.0,307.6,1459,44.4,163,30.5,0,0,1
2614,4576,M19435,302.9,311.0,1437,49.9,55,21.0,0,0,1
2615,5591,M20450,302.5,311.9,1340,59.4,60,22.666666666666668,0,0,1
2616,7466,M22325,300.1,311.4,1390,52.1,94,23.666666666666668,0,0,1
2617,9651,M24510,299.1,310.0,1437,41.1,192,24.666666666666668,0,0,1
2618,4364,H33777,302.1,310.1,1844,24.6,171,25.666666666666668,1,0,0
2619,3981,M18840,302.2,311.3,1375,47.0,98,26.666666666666668,0,0,1
2620,7039,L54218,300.7,310.6,1654,34.2,89,28.666666666666668,0,1,0
2621,8294,M23153,298.9,310.4,1533,44.4,24,47.0,0,0,1
2622,969,L48148,295.9,306.7,1547,40.9,107,35.333333333333336,0,1,0
2623,5878,L53057,301.5,311.1,1458,41.4,123,54.5,0,1,0
2624,4520,L51699,302.4,310.4,1666,29.7,125,37.0,0,1,0
2625,428,M15287,297.5,308.5,1496,42.2,22,60.5,0,0,1
2626,3723,L50902,302.2,311.2,1451,41.8,66,41.0,0,1,0
2627,1983,M16842,298.0,307.7,1487,41.3,160,42.666666666666664,0,0,1
2628,5377,H34790,302.8,312.3,1336,57.5,187,66.5,1,0,0
2629,5582,M20441,302.5,312.1,1454,47.6,37,67.5,0,0,1
2630,2950,M17809,300.7,309.5,1470,48.7,21,68.5,0,0,1
2631,2487,M17346,298.9,308.7,1772,28.4,177,46.333333333333336,0,0,1
2632,309,L47488,297.9,308.5,1305,47.2,155,28.4,0,1,0
2633,4879,L52058,303.7,312.4,1348,51.0,152,73.5,0,1,0
2634,3449,L50628,301.6,310.6,1478,36.6,218,50.333333333333336,0,1,0
2635,5564,M20423,302.3,311.7,1640,31.5,199,51.333333333333336,0,0,1
2636,8482,M23341,298.3,309.4,1595,29.0,103,52.333333333333336,0,0,1
2637,9689,L56868,299.1,310.1,1367,45.6,44,80.0,0,1,0
2638,8798,L55977,297.2,308.3,1569,31.2,63,81.0,0,1,0
2639,6048,H35461,300.9,311.0,1853,23.6,122,84.5,1,0,0
2640,7315,L54494,299.9,310.3,1268,53.3,146,57.0,0,1,0
2641,1170,L48349,297.0,308.1,1355,43.7,217,58.0,0,1,0
2642,3474,M18333,301.8,310.8,1691,33.4,62,90.0,0,0,1
2643,1709,L48888,298.2,307.8,1627,31.5,64,91.0,0,1,0
2644,9210,M24069,298.0,309.0,1393,55.9,79,61.333333333333336,0,0,1
2645,3367,M18226,301.4,310.7,1692,32.3,5,62.333333333333336,0,0,1
2646,1953,L49132,298.0,307.8,1266,60.5,81,95.0,0,1,0
2647,836,M15695,296.7,307.4,1533,32.5,182,98.0,0,0,1
2648,793,L47972,296.8,307.8,1373,42.9,74,100.0,0,1,0
2649,586,L47765,297.6,309.5,2001,20.5,220,103.5,0,1,0
2650,9367,L56546,298.0,308.5,1461,48.0,68,0.0,0,1,0
2651,7008,L54187,300.5,310.6,1499,45.2,8,0.6666666666666666,0,1,0
2652,9245,L56424,298.3,308.8,1767,27.3,168,1.0,0,1,0
2653,4978,L52157,303.7,312.7,1540,44.8,196,3.3333333333333335,0,1,0
2654,8254,L55433,299.1,310.4,1657,31.0,129,6.5,0,1,0
2655,1246,M16105,297.1,308.4,1588,33.4,204,5.666666666666667,0,0,1
2656,1720,L48899,298.2,307.7,1503,38.3,87,10.0,0,1,0
2657,6333,M21192,300.5,309.9,1994,19.8,189,8.333333333333334,0,0,1
2658,3346,L50525,301.3,310.7,1594,34.1,172,17.5,0,1,0
2659,7044,M21903,300.7,310.6,2006,19.1,102,12.333333333333334,0,0,1
2660,7438,L54617,299.8,311.3,1727,30.0,24,22.5,0,1,0
2661,8043,L55222,300.8,311.9,1486,45.1,30,9.4,0,1,0
2662,2583,L49762,299.2,309.0,1615,33.7,193,27.5,0,1,0
2663,2632,H32045,300.0,309.7,1529,42.4,107,19.666666666666668,1,0,0
2664,6033,L53212,300.7,310.8,1754,27.7,84,20.666666666666668,0,1,0
2665,9455,L56634,298.4,309.2,1583,35.4,112,32.5,0,1,0
2666,2463,L49642,298.9,308.5,1742,34.5,117,22.333333333333332,0,1,0
2667,1557,H30970,298.4,308.5,1398,47.1,122,14.0,1,0,0
2668,3471,L50650,301.8,310.8,1736,26.5,56,39.5,0,1,0
2669,8717,M23576,297.1,308.6,1717,31.3,61,16.2,0,0,1
2670,9815,H39228,298.3,309.1,1430,40.9,162,17.2,1,0,0
2671,7118,L54297,300.9,310.5,1570,40.1,79,30.333333333333332,0,1,0
2672,5548,M20407,302.3,311.7,1540,28.9,149,33.666666666666664,0,0,1
2673,5748,L52927,302.1,311.5,1533,39.4,26,53.0,0,1,0
2674,3180,L50359,300.1,309.3,1570,36.8,189,54.0,0,1,0
2675,9847,L57026,298.3,309.0,1339,58.8,35,55.0,0,1,0
2676,4270,L51449,302.6,311.0,1610,39.2,152,59.0,0,1,0
2677,4954,L52133,303.7,312.5,1670,26.1,139,63.5,0,1,0
2678,8439,L55618,298.6,309.8,1469,42.8,205,64.5,0,1,0
2679,2966,M17825,300.7,309.5,1838,24.9,66,65.5,0,0,1
2680,7284,M22143,300.0,310.2,1443,58.7,68,66.5,0,0,1
2681,1006,L48185,296.2,307.2,1382,52.0,201,67.5,0,1,0
2682,9977,L57156,298.6,308.2,1705,26.3,177,45.666666666666664,0,1,0
2683,6438,L53617,300.4,310.0,1282,66.1,40,72.0,0,1,0
2684,3739,M18598,302.3,311.2,1454,43.8,112,73.0,0,0,1
2685,2654,L49833,299.9,309.5,1779,26.1,169,29.6,0,1,0
2686,6757,L53936,301.8,311.2,1840,26.6,202,77.5,0,1,0
2687,5846,M20705,301.4,311.2,1727,26.5,43,78.5,0,0,1
2688,6537,L53716,301.3,310.5,1406,47.1,83,82.0,0,1,0
2689,7935,M22794,300.8,311.9,1621,28.3,211,84.5,0,0,1
2690,5083,H34496,304.1,313.2,1590,43.4,52,57.0,1,0,0
2691,9783,L56962,298.7,309.9,1404,47.1,64,58.666666666666664,0,1,0
2692,8850,L56029,297.5,308.9,1596,30.7,5,91.0,0,1,0
2693,8295,M23154,298.9,310.5,1525,38.5,27,92.0,0,0,1
2694,2975,M17834,300.6,309.4,1521,37.2,90,93.0,0,0,1
2695,6457,L53636,300.7,310.2,1387,50.6,83,101.5,0,1,0
2696,709,M15568,297.6,308.8,1416,45.9,101,102.5,0,0,1
2697,13,M14872,298.6,309.1,1339,51.1,34,109.0,0,0,1
2698,1269,L48448,298.0,309.5,1496,45.8,46,110.0,0,1,0
2699,3904,H33317,302.2,311.1,1476,39.6,96,44.4,1,0,0
2700,8593,M23452,297.5,308.0,1430,44.5,178,114.5,0,0,1
2701,8421,L55600,298.9,310.4,1546,37.7,159,115.5,0,1,0
2702,1116,M15975,296.4,307.3,2077,19.1,80,117.5,0,0,1
2703,3962,M18821,302.2,311.4,1642,32.1,42,0.0,0,0,1
2704,5462,M20321,302.9,312.3,1339,52.1,145,1.0,0,0,1
2705,3728,L50907,302.3,311.2,1786,24.3,81,1.3333333333333333,0,1,0
2706,1735,M16594,298.5,308.1,1501,39.2,127,3.5,0,0,1
2707,720,L47899,297.4,308.8,1447,58.1,129,4.5,0,1,0
2708,1920,L49099,298.2,308.0,1658,30.0,3,6.5,0,1,0
2709,5108,L52287,303.9,313.2,1540,44.4,119,7.5,0,1,0
2710,4510,L51689,302.4,310.1,1429,43.7,104,5.666666666666667,0,1,0
2711,6684,L53863,301.5,310.9,1318,50.6,11,6.666666666666667,0,1,0
2712,4727,M19586,303.4,311.8,2133,18.3,207,7.666666666666667,0,0,1
2713,744,L47923,296.8,308.2,1361,53.8,193,8.666666666666666,0,1,0
2714,2771,L49950,300.0,309.6,1364,45.9,16,16.5,0,1,0
2715,5449,L52628,303.0,312.7,1551,41.8,111,17.5,0,1,0
2716,7100,M21959,300.7,310.2,1373,44.1,28,18.5,0,0,1
2717,4229,L51408,302.2,310.8,2203,16.6,47,13.0,0,1,0
2718,5674,L52853,302.2,311.6,1462,50.0,51,14.0,0,1,0
2719,9101,L56280,297.3,308.2,1446,53.5,7,15.0,0,1,0
2720,1380,L48559,298.7,310.1,1620,34.8,112,24.0,0,1,0
2721,6546,M21405,301.4,310.8,1738,30.3,104,18.0,0,0,1
2722,3498,L50677,301.9,311.0,1642,33.1,126,28.5,0,1,0
2723,8774,L55953,297.5,308.6,1585,37.6,2,31.0,0,1,0
2724,7813,L54992,300.0,311.5,1666,32.0,128,32.0,0,1,0
2725,4697,L51876,303.4,311.6,1449,41.7,132,33.0,0,1,0
2726,1344,L48523,298.5,310.2,1676,32.7,18,34.0,0,1,0
2727,6705,M21564,301.5,310.7,1510,36.0,64,24.333333333333332,0,0,1
2728,1802,M16661,298.0,307.5,1427,43.6,101,38.0,0,0,1
2729,4587,L51766,302.7,310.9,1395,48.3,80,39.0,0,1,0
2730,8341,M23200,298.8,309.7,1480,38.1,157,26.666666666666668,0,0,1
2731,5683,H35096,302.3,311.6,1441,53.9,74,41.5,1,0,0
2732,2648,L49827,299.8,309.4,1408,45.6,156,42.5,0,1,0
2733,5238,L52417,303.8,313.0,1499,42.3,38,43.5,0,1,0
2734,2433,L49612,298.9,308.2,1510,43.5,46,46.0,0,1,0
2735,9647,L56826,299.4,310.4,1582,31.7,181,32.0,0,1,0
2736,652,L47831,297.6,309.1,1503,38.9,157,49.5,0,1,0
2737,9258,M24117,298.3,309.1,1296,58.7,201,53.0,0,0,1
2738,841,L48020,296.6,307.5,1582,37.9,197,54.0,0,1,0
2739,5481,H34894,302.7,312.1,1478,36.0,191,38.0,1,0,0
2740,7262,L54441,300.4,310.5,1818,25.1,14,23.8,0,1,0
2741,6433,M21292,300.3,309.9,1447,46.5,28,63.0,0,0,1
2742,5767,M20626,301.7,311.2,1413,42.6,79,43.333333333333336,0,0,1
2743,9407,M24266,297.7,308.1,2189,15.6,186,45.0,0,0,1
2744,8786,L55965,297.5,308.6,1694,27.1,36,27.6,0,1,0
2745,126,L47305,298.9,308.6,1560,32.2,118,73.0,0,1,0
2746,5068,M19927,304.2,313.2,1396,50.5,11,29.6,0,0,1
2747,4404,L51583,302.3,310.1,1388,49.9,48,78.5,0,1,0
2748,9619,L56798,299.0,310.1,1447,42.8,104,79.5,0,1,0
2749,990,M15849,296.2,307.0,2119,18.3,159,80.5,0,0,1
2750,8736,L55915,297.3,308.6,1358,47.6,110,81.5,0,1,0
2751,7285,M22144,300.1,310.3,1345,57.1,71,82.5,0,0,1
2752,7362,L54541,299.5,310.0,1502,38.5,52,83.5,0,1,0
2753,567,M15426,297.6,309.7,1541,33.7,165,84.5,0,0,1
2754,7286,M22145,300.2,310.4,1202,61.7,74,85.5,0,0,1
2755,6932,M21791,300.8,311.4,1521,39.9,15,86.5,0,0,1
2756,4901,L52080,303.6,312.4,1388,41.9,221,88.5,0,1,0
2757,3165,L50344,300.4,309.7,1685,31.3,152,91.0,0,1,0
2758,628,L47807,298.4,310.1,1455,42.2,94,37.4,0,1,0
2759,4873,L52052,303.7,312.4,1316,59.3,137,96.0,0,1,0
2760,4009,M18868,302.2,311.2,1471,41.9,166,102.0,0,0,1
2761,4339,L51518,301.6,309.9,1397,43.7,102,103.0,0,1,0
2762,1767,M16626,298.3,307.7,1717,27.1,7,104.0,0,0,1
2763,5914,H35327,300.7,310.2,1479,52.3,9,71.0,1,0,0
2764,585,H29998,297.6,309.6,1419,48.2,215,0.0,1,0,0
2765,8093,M22952,300.2,311.6,1513,40.8,157,0.6666666666666666,0,0,1
2766,2767,M17626,299.9,309.4,1889,26.0,6,2.5,0,0,1
2767,8834,L56013,297.4,308.8,1529,41.3,165,3.5,0,1,0
2768,2524,L49703,298.8,308.7,1635,35.2,47,3.0,0,1,0
2769,8925,H38338,297.1,308.2,1527,42.2,199,2.4,1,0,0
2770,4378,M19237,301.8,309.6,1436,49.0,214,8.5,0,0,1
2771,1014,M15873,296.1,307.2,1619,29.7,17,11.0,0,0,1
2772,6532,H35945,301.2,310.7,1656,26.2,64,12.0,1,0,0
2773,1500,M16359,298.1,308.8,2206,16.3,195,14.5,0,0,1
2774,2486,L49665,298.8,308.6,1593,35.5,175,15.5,0,1,0
2775,4504,M19363,302.5,310.2,1751,30.5,90,11.0,0,0,1
2776,953,L48132,295.5,306.2,1448,48.9,65,19.0,0,1,0
2777,9050,L56229,297.3,308.5,1545,34.3,74,8.4,0,1,0
2778,2285,L49464,299.2,308.5,1378,53.4,100,27.0,0,1,0
2779,8511,L55690,298.3,309.7,1484,44.3,173,28.0,0,1,0
2780,5225,L52404,303.9,313.2,1590,31.9,5,20.0,0,1,0
2781,8282,H37695,298.9,310.6,1519,38.8,213,31.5,1,0,0
2782,1410,L48589,298.9,310.1,1466,42.5,187,33.5,0,1,0
2783,6318,L53497,300.9,310.3,1321,48.8,150,35.5,0,1,0
2784,7326,L54505,299.9,310.4,1419,45.7,178,24.333333333333332,0,1,0
2785,7567,L54746,300.3,311.0,1613,34.7,142,25.333333333333332,0,1,0
2786,9225,L56404,297.9,309.0,1450,46.8,118,29.0,0,1,0
2787,2263,L49442,299.1,308.3,1533,42.4,48,45.0,0,1,0
2788,6087,L53266,300.9,310.8,1482,37.0,5,46.0,0,1,0
2789,2530,M17389,298.8,308.6,1571,33.7,61,31.333333333333332,0,0,1
2790,4468,L51647,302.8,310.6,1617,37.9,207,32.333333333333336,0,1,0
2791,5935,H35348,300.6,310.5,1454,51.2,58,52.5,1,0,0
2792,2494,M17353,299.0,308.8,1418,45.7,204,53.5,0,0,1
2793,7065,M21924,300.8,310.5,1696,29.7,162,22.8,0,0,1
2794,4693,M19552,303.4,311.4,1606,29.6,122,39.666666666666664,0,0,1
2795,9606,M24465,298.9,310.1,1484,37.9,73,62.0,0,0,1
2796,8826,M23685,297.3,308.8,1548,41.3,140,42.0,0,0,1
2797,1646,L48825,297.9,307.8,1538,38.5,123,66.0,0,1,0
2798,6126,L53305,300.9,310.9,1995,20.2,105,44.666666666666664,0,1,0
2799,3713,L50892,302.3,311.5,1543,33.1,39,73.0,0,1,0
2800,5549,L52728,302.3,311.8,1605,35.2,152,74.0,0,1,0
2801,121,L47300,298.9,308.7,1433,44.7,108,50.666666666666664,0,1,0
2802,2055,M16914,299.6,309.4,1605,29.8,142,77.5,0,0,1
2803,2858,M17717,300.4,309.2,1528,37.2,228,78.5,0,0,1
2804,3243,L50422,300.9,309.6,1384,42.4,131,54.333333333333336,0,1,0
2805,2749,L49928,299.7,309.2,1631,35.1,177,56.333333333333336,0,1,0
2806,763,M15622,296.7,307.8,1286,60.5,0,34.8,0,0,1
2807,6866,L54045,301.1,311.4,1531,38.7,55,89.5,0,1,0
2808,3835,M18694,302.3,311.1,1295,57.1,146,60.333333333333336,0,0,1
2809,8107,M22966,300.4,312.0,1596,30.4,191,92.0,0,0,1
2810,188,L47367,298.2,308.4,1379,43.1,65,94.0,0,1,0
2811,9425,M24284,298.0,308.5,1585,33.0,24,63.333333333333336,0,0,1
2812,1856,H31269,297.7,307.3,1249,62.8,47,100.5,1,0,0
2813,5893,L53072,301.4,311.1,1472,44.5,159,101.5,0,1,0
2814,7163,L54342,300.2,310.2,1378,43.9,193,102.5,0,1,0
2815,9009,M23868,297.4,308.0,1440,42.4,190,69.0,0,0,1
2816,7693,H37106,300.5,311.6,1506,36.2,10,70.0,1,0,0
2817,7310,L54489,300.0,310.4,1505,44.9,133,106.5,0,1,0
2818,9040,M23899,297.3,308.3,1341,51.9,51,71.66666666666667,0,0,1
2819,3719,L50898,302.4,311.4,1450,44.1,56,72.66666666666667,0,1,0
2820,9456,L56635,298.5,309.2,1983,20.2,114,1.0,0,1,0
2821,9785,M24644,298.7,309.8,1435,48.8,71,3.0,0,0,1
2822,3516,M18375,301.9,311.1,1605,40.0,179,4.0,0,0,1
2823,8867,H38280,297.9,308.9,1416,39.6,45,3.3333333333333335,1,0,0
2824,3672,M18531,302.3,311.7,1486,39.6,147,6.5,0,0,1
2825,7178,L54357,300.2,310.2,1415,49.6,21,5.666666666666667,0,1,0
2826,5865,M20724,301.4,311.0,1486,36.5,91,10.0,0,0,1
2827,8562,L55741,298.2,308.9,1332,44.4,100,11.0,0,1,0
2828,5687,L52866,302.2,311.6,1658,31.4,89,8.0,0,1,0
2829,7934,L55113,300.8,311.8,1928,21.8,209,13.5,0,1,0
2830,8392,L55571,298.6,309.6,1423,42.7,82,9.666666666666666,0,1,0
2831,6871,H36284,301.0,311.3,1597,39.2,66,16.0,1,0,0
2832,5747,M20606,302.1,311.5,1635,31.6,23,11.333333333333334,0,0,1
2833,9799,L56978,298.5,309.3,1471,44.7,119,20.5,0,1,0
2834,8835,L56014,297.4,308.8,1473,46.2,167,22.5,0,1,0
2835,5920,L53099,300.6,310.3,1414,50.6,25,16.333333333333332,0,1,0
2836,2461,L49640,299.0,308.6,1466,46.4,112,28.0,0,1,0
2837,7221,L54400,299.8,309.7,1429,42.6,127,19.333333333333332,0,1,0
2838,6106,M20965,300.8,310.9,1522,46.2,56,34.0,0,0,1
2839,9368,L56547,297.9,308.5,1472,45.1,70,35.0,0,1,0
2840,6024,M20883,300.7,310.9,1369,51.2,63,38.5,0,0,1
2841,6202,M21061,301.0,310.9,1510,44.5,66,39.5,0,0,1
2842,5133,L52312,304.1,313.3,1415,50.0,184,27.666666666666668,0,1,0
2843,4388,L51567,302.0,309.8,1532,39.4,2,43.0,0,1,0
2844,5253,L52432,303.5,313.0,1322,59.5,71,29.333333333333332,0,1,0
2845,1464,L48643,298.8,310.1,1607,39.5,105,47.5,0,1,0
2846,6346,L53525,300.2,309.8,1650,29.6,13,48.5,0,1,0
2847,5069,M19928,304.3,313.3,1540,39.0,14,20.2,0,0,1
2848,7529,M22388,300.1,311.3,1748,26.6,42,21.2,0,0,1
2849,6049,M20908,300.9,311.0,1556,38.8,127,37.0,0,0,1
2850,4108,L51287,302.0,310.5,1809,27.1,175,57.0,0,1,0
2851,4190,L51369,302.4,310.9,1560,31.8,172,39.666666666666664,0,1,0
2852,2031,L49210,298.9,308.6,1400,49.5,79,41.666666666666664,0,1,0
2853,7984,L55163,301.0,312.2,1601,33.0,109,64.0,0,1,0
2854,3233,L50412,300.7,309.3,1580,38.3,102,26.0,0,1,0
2855,8765,L55944,297.4,308.8,1620,33.4,186,67.5,0,1,0
2856,7997,M22856,301.0,312.2,1499,41.5,140,68.5,0,0,1
2857,2561,M17420,299.4,309.1,1326,62.0,142,69.5,0,0,1
2858,4905,H34318,303.6,312.4,1480,50.7,2,47.0,1,0,0
2859,4282,L51461,302.0,310.0,1832,22.9,178,72.0,0,1,0
2860,1547,L48726,298.4,308.9,1391,48.4,100,73.0,0,1,0
2861,6055,H35468,300.7,310.8,1518,40.1,142,77.0,1,0,0
2862,5114,L52293,304.1,313.6,1382,46.7,134,78.0,0,1,0
2863,3120,L50299,300.1,309.4,1858,23.6,26,80.0,0,1,0
2864,7156,M22015,300.2,309.9,1569,31.2,176,81.0,0,0,1
2865,7852,L55031,300.4,311.7,1373,47.2,3,54.666666666666664,0,1,0
2866,5192,L52371,304.0,313.2,1416,46.0,128,85.0,0,1,0
2867,2288,L49467,299.4,308.6,1746,26.8,107,86.0,0,1,0
2868,9906,M24765,298.7,309.1,1423,49.5,200,87.0,0,0,1
2869,7087,L54266,300.6,310.4,2514,13.4,215,88.0,0,1,0
2870,262,L47441,298.1,308.2,1654,32.1,25,90.0,0,1,0
2871,7342,L54521,299.7,310.3,1505,37.7,4,60.666666666666664,0,1,0
2872,9045,L56224,297.4,308.4,1378,39.9,63,92.5,0,1,0
2873,9345,L56524,298.2,308.8,1616,33.7,16,93.5,0,1,0
2874,7547,H36960,300.2,311.5,1454,42.8,88,64.0,1,0,0
